#	Simulation	Obj	k1	k2	k3	k4	k6	k7	k8	k_1	k_2	k_3	k_4	k_6	k_7	k_8
	gen307ind85	8.578757669560702	159.77096633444484	275.6197252177087	2.9352668220171094	150.2673372436327	108.68226062233812	0.03042615536523765	25.55201117674098	0.0004678818714069803	981.1395902922375	10.407354891128675	79.84525733431842	75.70094122821294	1.6067656251961004	29.906791808953983
	gen291ind497	8.58002564165766	9.938990419531759	12.77670291709994	16.360534007922215	22.51749209684934	45.94106829574622	0.0021904723375567024	121.75271114434481	5.040732617298726e-05	26.54290185853683	59.14791244095726	15.168101062548768	26.941075203891653	0.0824467673544616	140.16366249851762
	gen305ind382	8.587365359278687	12.811814426941975	52.22443266341482	2.9352668220171094	150.2673372436327	43.17971548091013	0.03042615536523765	267.86756884801457	0.00016818349347875943	164.62957810566658	10.407354891128675	79.84525733431842	28.743158103624786	1.6067656251961004	327.6271026115836
	gen306ind279	8.61852483229112	0.0008323355129364387	8.138709523441682	2.3116535593525134	17.604336100562104	16.91278116463141	0.002573730439376552	124.18300237218767	0.0006210104725516395	26.98597800486156	8.215120621775009	8.520636514490507	11.342344717011668	0.09179706625889135	167.49473280572712
	gen266ind47	8.619211545826442	0.024082988565582216	24.442283968089086	3.3854276829237704	326.89172701612887	9.382881139918437	0.001074689413880816	203.49998973463116	0.04271964211586738	54.77905180550889	12.121180435838355	212.23215753367379	5.671103799360035	0.0218390653620604	282.42127440858354
	gen296ind362	8.624427067606733	261.2938926079752	20.957091465163597	2.866936277121839	218.0356583352527	83.17234104146706	0.23557630055058063	283.362448410174	0.00041491186062847854	36.75147208094406	10.407354891128675	148.99361841230072	48.11737209789032	3.256420858676394	380.22399212986414
	gen283ind214	8.627053347244605	0.020848840532961835	16.998454752789698	1.2482551088772627	632.0399387203399	901.7753629451911	0.0007975581073741918	286.0606852237662	0.010220257522803727	56.226332918451234	4.473660505027071	303.9988839032755	558.9846643515517	0.048814170242581896	332.013620789165
	gen297ind76	8.63207777311641	0.0007216125409613837	50.096053427711425	39.73021498950935	56.825236395634306	15.25277719994196	0.03044126698493496	6.8062904042984576	0.002158922127837661	184.71567037093732	142.89339501069335	22.95165322956596	10.416718607243373	1.189593605061671	8.694692557213239
	gen292ind177	8.634390435125344	72.80982493073023	20.957091465163597	2.866936277121839	243.53748588677175	76.3362820343184	0.23557630055058063	688.5397786396313	0.00012127669640780257	36.75147208094406	10.407354891128675	148.99361841230072	48.11737209789032	10.581409269110518	824.6494663448499
	gen319ind231	8.636896261506614	0.00020878441513405978	10.310882402466069	12.600187735246978	184.6435999200276	6.930224735289203	0.0029821118029393144	50.117501415191825	0.001123630904316058	35.65613306407791	44.81407120484755	71.01851641329097	5.133132639997246	0.11080771660793429	61.75373470179627
	gen319ind87	8.640749537089805	16.832816281846142	4.274855387748069	15.783222972987407	21.9492344143534	154.3417005598683	1.5749487781858824	326.63671256555716	0.0015886303044577539	12.237394064049694	55.4210603619549	12.348872296906897	104.4887858939558	25.9482355945798	438.6300496935367
	gen262ind184	8.641745305754256	11.800095406887303	20.957091465163597	2.866936277121839	243.53748588677175	76.3362820343184	0.23557630055058063	267.86756884801457	5.023469057745724e-05	36.75147208094406	10.407354891128675	148.99361841230072	48.11737209789032	10.581409269110518	327.6271026115836
	gen289ind428	8.643318014096215	0.01176105936822508	26.223646179025675	2.2016655066245834	195.7419220086864	129.92938506966513	0.002132384104223306	112.78771467032458	0.0005016052480983495	86.26933644643829	7.864424194590992	110.81727112639042	88.30751445601034	0.03568219065907014	165.0443885928576
	gen297ind59	8.6469898252235	0.8860627063582003	52.22443266341482	2.9352668220171094	150.2673372436327	43.17971548091013	0.08508922719179683	267.86756884801457	5.023469057745724e-05	164.62957810566658	10.407354891128675	79.84525733431842	28.743158103624786	1.6067656251961004	327.6271026115836
	gen284ind314	8.647136412701142	0.01176105936822508	2.948438601369988	3.9462716729873017	28.152120904796682	129.92938506966513	0.004060908246180785	351.5677355120415	0.005902249880547819	13.923273724852626	14.037055698697108	13.790823767781179	88.30751445601034	0.08531383586367447	469.1504365816103
